date,load,temp,weekday,season
2007/1/15,6490.46,21.2,1,2
2007/1/15,6417.96,20.75,1,2
2007/1/15,6359.22,20.3,1,2
2007/1/15,6410.1,20.25,1,2
2007/1/15,6474.68,20.2,1,2
2007/1/15,6717.58,20.65,1,2
2007/1/15,6938.52,21.1,1,2
2007/1/15,7397.41,21.1,1,2
2007/1/15,7876.38,21.1,1,2
2007/1/15,8271.68,21.8,1,2
2007/1/15,8780.45,22.5,1,2
2007/1/15,9191.7,22.85,1,2
2007/1/15,9541.39,23.2,1,2
2007/1/15,9862.21,23.6,1,2
2007/1/15,10007.65,24.0,1,2
2007/1/15,10140.36,24.3,1,2
2007/1/15,10245.1,24.6,1,2
2007/1/15,10313.91,25.25,1,2
2007/1/15,10434.16,25.9,1,2
2007/1/15,10498.02,25.95,1,2
2007/1/15,10484.34,26.0,1,2
2007/1/15,10573.95,26.2,1,2
2007/1/15,10644.97,26.4,1,2
2007/1/15,10706.67,26.05,1,2
2007/1/15,10727.06,25.7,1,2
2007/1/15,10778.41,25.4,1,2
2007/1/15,10773.81,25.1,1,2
2007/1/15,10857.61,25.1,1,2
2007/1/15,10872.39,25.1,1,2
2007/1/15,10832.11,24.9,1,2
2007/1/15,10697.3,24.7,1,2
2007/1/15,10398.77,24.3,1,2
2007/1/15,10147.56,23.9,1,2
2007/1/15,9879.5,23.45,1,2
2007/1/15,9666.28,23.0,1,2
2007/1/15,9604.9,22.85,1,2
2007/1/15,9660.87,22.7,1,2
2007/1/15,9481.79,22.85,1,2
2007/1/15,9189.25,23.0,1,2
2007/1/15,9139.87,22.9,1,2
2007/1/15,8850.81,22.8,1,2
2007/1/15,8729.89,22.65,1,2
2007/1/15,8569.86,22.5,1,2
2007/1/15,8312.44,22.25,1,2
2007/1/16,8089.51,22.0,1,2
2007/1/16,7872.0,21.8,1,2
2007/1/16,7693.84,21.6,1,2
2007/1/16,7323.83,21.5,1,2
2007/1/16,6996.11,21.4,1,2
2007/1/16,6829.7,21.35,1,2
2007/1/16,6713.04,21.3,1,2
2007/1/16,6735.83,21.2,1,2
2007/1/16,6784.09,21.1,1,2
2007/1/16,7026.59,21.0,1,2
2007/1/16,7242.77,20.9,1,2
2007/1/16,7694.33,21.05,1,2
2007/1/16,8189.24,21.2,1,2
2007/1/16,8623.25,21.8,1,2
2007/1/16,9070.73,22.40000001,1,2
2007/1/16,9544.05,23.35,1,2
2007/1/16,9817.47,24.3,1,2
2007/1/16,10145.64,24.45,1,2
2007/1/16,10312.38,24.6,1,2
2007/1/16,10469.4,24.35,1,2
2007/1/16,10593.5,24.1,1,2
2007/1/16,10682.68,24.5,1,2
2007/1/16,10758.85,24.9,1,2
2007/1/16,10862.91,25.2,1,2
2007/1/16,10908.96,25.5,1,2
2007/1/16,11085.0,25.8,1,2
2007/1/16,11158.31,26.1,1,2
2007/1/16,11216.8,26.15,1,2
2007/1/16,11358.04,26.2,1,2
2007/1/16,11469.03,26.2,1,2
2007/1/16,11413.74,26.2,1,2
2007/1/16,11371.39,25.9,1,2
2007/1/16,11399.04,25.6,1,2
2007/1/16,11348.18,25.15,1,2
2007/1/16,11156.71,24.7,1,2
2007/1/16,10781.66,24.3,1,2
2007/1/16,10569.96,23.9,1,2
2007/1/16,10238.06,23.75,1,2
2007/1/16,10015.29,23.6,1,2
2007/1/16,9944.31,23.45,1,2
2007/1/16,9955.98,23.3,1,2
2007/1/16,9766.98,23.0,1,2
2007/1/16,9466.02,22.7,1,2
2007/1/16,9436.88,22.45,1,2
2007/1/16,9101.2,22.2,1,2
2007/1/16,8983.83,22.1,1,2
2007/1/16,8737.28,22.0,1,2
2007/1/16,8470.57,21.9,1,2
2007/1/17,8227.76,21.8,1,2
2007/1/17,8029.23,21.7,1,2
2007/1/17,7789.16,21.6,1,2
2007/1/17,7427.52,21.5,1,2
2007/1/17,7094.43,21.4,1,2
2007/1/17,6897.54,21.25,1,2
2007/1/17,6777.29,21.1,1,2
2007/1/17,6733.05,21.05,1,2
2007/1/17,6800.19,21.0,1,2
2007/1/17,6930.61,21.0,1,2
2007/1/17,7200.26,21.0,1,2
2007/1/17,7632.85,21.1,1,2
2007/1/17,8148.9,21.2,1,2
2007/1/17,8617.92,21.75,1,2
2007/1/17,9131.18,22.3,1,2
2007/1/17,9596.29,23.0,1,2
2007/1/17,9917.84,23.7,1,2
2007/1/17,10292.53,24.25,1,2
2007/1/17,10518.03,24.8,1,2
2007/1/17,10776.47,24.85,1,2
2007/1/17,10981.72,24.9,1,2
2007/1/17,11135.88,25.0,1,2
2007/1/17,11334.66,25.1,1,2
2007/1/17,11485.04,25.3,1,2
2007/1/17,11642.75,25.5,1,2
2007/1/17,11795.93,25.45,1,2
2007/1/17,11952.81,25.4,1,2
2007/1/17,12010.77,25.25,1,2
2007/1/17,12076.82,25.1,1,2
2007/1/17,12147.24,25.0,1,2
2007/1/17,12202.14,24.9,1,2
2007/1/17,12270.31,24.75,1,2
2007/1/17,12233.06,24.6,1,2
2007/1/17,11987.57,24.4,1,2
2007/1/17,11686.21,24.2,1,2
2007/1/17,11281.23,23.8,1,2
2007/1/17,10944.52,23.4,1,2
2007/1/17,10578.35,23.05,1,2
2007/1/17,10249.22,22.7,1,2
2007/1/17,10173.25,22.45,1,2
2007/1/17,10194.05,22.2,1,2
2007/1/17,9932.65,22.1,1,2
2007/1/17,9545.2,22.0,1,2
2007/1/17,9444.07,22.05,1,2
2007/1/17,9028.35,22.1,1,2
2007/1/17,8996.12,21.9,1,2
2007/1/17,8796.05,21.7,1,2
2007/1/17,8487.75,21.55,1,2
2007/1/18,8259.89,21.4,1,2
2007/1/18,8011.24,21.3,1,2
2007/1/18,7725.43,21.2,1,2
2007/1/18,7426.96,21.25,1,2
2007/1/18,7126.91,21.3,1,2
2007/1/18,6974.99,21.05,1,2
2007/1/18,6851.04,20.8,1,2
2007/1/18,6871.01,20.75,1,2
2007/1/18,6857.99,20.7,1,2
2007/1/18,7064.26,20.75,1,2
2007/1/18,7342.48,20.8,1,2
2007/1/18,7804.57,21.05,1,2
2007/1/18,8266.61,21.3,1,2
2007/1/18,8746.95,22.05,1,2
2007/1/18,9295.46,22.8,1,2
2007/1/18,9713.06,23.6,1,2
2007/1/18,10158.24,24.4,1,2
2007/1/18,10465.53,24.5,1,2
2007/1/18,10659.51,24.6,1,2
2007/1/18,10918.87,25.05,1,2
2007/1/18,11106.19,25.5,1,2
2007/1/18,11220.3,25.25,1,2
2007/1/18,11421.22,25.0,1,2
2007/1/18,11513.74,25.15,1,2
2007/1/18,11688.81,25.3,1,2
2007/1/18,11803.25,25.35,1,2
2007/1/18,11888.86,25.4,1,2
2007/1/18,11893.91,25.7,1,2
2007/1/18,11934.94,26.0,1,2
2007/1/18,11971.08,25.9,1,2
2007/1/18,11965.67,25.8,1,2
2007/1/18,11962.46,25.65,1,2
2007/1/18,11923.69,25.5,1,2
2007/1/18,11724.98,25.25,1,2
2007/1/18,11613.25,25.0,1,2
2007/1/18,11261.08,24.4,1,2
2007/1/18,10916.44,23.8,1,2
2007/1/18,10557.49,23.4,1,2
2007/1/18,10314.33,23.0,1,2
2007/1/18,10257.66,22.7,1,2
2007/1/18,10236.88,22.4,1,2
2007/1/18,9942.19,22.2,1,2
2007/1/18,9569.12,22.0,1,2
2007/1/18,9512.18,21.85,1,2
2007/1/18,9231.81,21.7,1,2
2007/1/18,9069.46,21.5,1,2
2007/1/18,8891.41,21.3,1,2
2007/1/18,8643.59,21.05,1,2
2007/1/19,8317.14,20.8,1,2
2007/1/19,8115.67,20.65,1,2
2007/1/19,7845.96,20.5,1,2
2007/1/19,7511.41,20.45,1,2
2007/1/19,7220.59,20.4,1,2
2007/1/19,6994.21,20.3,1,2
2007/1/19,6947.1,20.2,1,2
2007/1/19,6867.51,20.15,1,2
2007/1/19,6972.92,20.1,1,2
2007/1/19,7165.96,20.15,1,2
2007/1/19,7383.21,20.2,1,2
2007/1/19,7845.74,20.2,1,2
2007/1/19,8275.87,20.2,1,2
2007/1/19,8799.2,20.7,1,2
2007/1/19,9267.33,21.20000001,1,2
2007/1/19,9733.62,22.2,1,2
2007/1/19,10111.0,23.2,1,2
2007/1/19,10342.44,23.9,1,2
2007/1/19,10530.38,24.6,1,2
2007/1/19,10697.7,24.75,1,2
2007/1/19,10883.55,24.9,1,2
2007/1/19,10958.28,24.9,1,2
2007/1/19,11040.74,24.9,1,2
2007/1/19,11142.04,25.2,1,2
2007/1/19,11322.19,25.5,1,2
2007/1/19,11445.26,26.3,1,2
2007/1/19,11566.88,27.1,1,2
2007/1/19,11656.54,27.5,1,2
2007/1/19,11820.47,27.9,1,2
2007/1/19,11890.66,27.8,1,2
2007/1/19,11944.93,27.7,1,2
2007/1/19,11997.49,27.6,1,2
2007/1/19,11961.26,27.5,1,2
2007/1/19,11803.21,27.0,1,2
2007/1/19,11583.77,26.5,1,2
2007/1/19,11162.39,25.75,1,2
2007/1/19,10926.5,25.0,1,2
2007/1/19,10557.1,24.25,1,2
2007/1/19,10328.35,23.5,1,2
2007/1/19,10198.7,23.05,1,2
2007/1/19,10150.52,22.6,1,2
2007/1/19,9889.34,22.5,1,2
2007/1/19,9545.13,22.4,1,2
2007/1/19,9561.21,21.9,1,2
2007/1/19,9274.56,21.4,1,2
2007/1/19,9121.54,21.25,1,2
2007/1/19,8888.51,21.1,1,2
2007/1/19,8634.63,20.85,1,2
2007/1/20,8288.03,20.6,0,2
2007/1/20,8033.57,21.3,0,2
2007/1/20,7755.73,22.0,0,2
2007/1/20,7401.55,21.3,0,2
2007/1/20,7101.94,20.6,0,2
2007/1/20,6872.54,20.75,0,2
2007/1/20,6812.09,20.9,0,2
2007/1/20,6698.84,20.95,0,2
2007/1/20,6750.6,21.0,0,2
2007/1/20,6793.57,20.75,0,2
2007/1/20,6797.82,20.5,0,2
2007/1/20,6973.96,20.9,0,2
2007/1/20,7166.32,21.3,0,2
2007/1/20,7494.9,22.3,0,2
2007/1/20,7923.41,23.30000002,0,2
2007/1/20,8399.66,26.3,0,2
2007/1/20,8794.47,29.3,0,2
2007/1/20,9293.64,31.50000001,0,2
2007/1/20,9448.69,33.7,0,2
2007/1/20,9765.7,34.6,0,2
2007/1/20,9892.42,35.50000001,0,2
2007/1/20,10056.96,36.7,0,2
2007/1/20,10338.83,37.9,0,2
2007/1/20,10514.96,34.14999999,0,2
2007/1/20,10658.2,30.4,0,2
2007/1/20,10799.08,30.4,0,2
2007/1/20,10966.03,30.4,0,2
2007/1/20,11004.35,30.8,0,2
2007/1/20,11116.53,31.2,0,2
2007/1/20,11203.43,31.2,0,2
2007/1/20,11225.78,31.2,0,2
2007/1/20,11270.63,30.65,0,2
2007/1/20,11264.51,30.1,0,2
2007/1/20,11214.64,29.95,0,2
2007/1/20,11101.95,29.8,0,2
2007/1/20,10976.82,28.85,0,2
2007/1/20,10750.98,27.9,0,2
2007/1/20,10493.89,27.55,0,2
2007/1/20,10276.77,27.2,0,2
2007/1/20,10104.43,26.5,0,2
2007/1/20,10151.82,25.8,0,2
2007/1/20,9970.63,26.85,0,2
2007/1/20,9727.67,27.9,0,2
2007/1/20,9529.14,27.45,0,2
2007/1/20,9251.83,27.0,0,2
2007/1/20,9094.88,26.4,0,2
2007/1/20,8686.64,25.8,0,2
2007/1/20,8380.43,25.7,0,2
2007/1/21,8056.86,25.6,0,2
2007/1/21,7798.92,25.7,0,2
2007/1/21,7491.34,25.8,0,2
2007/1/21,7194.71,25.55,0,2
2007/1/21,6941.8,25.3,0,2
2007/1/21,6748.85,24.85,0,2
2007/1/21,6716.77,24.4,0,2
2007/1/21,6666.58,24.05,0,2
2007/1/21,6653.07,23.7,0,2
2007/1/21,6660.15,23.45,0,2
2007/1/21,6679.46,23.2,0,2
2007/1/21,6719.63,23.05,0,2
2007/1/21,6836.01,22.9,0,2
2007/1/21,7108.52,23.55,0,2
2007/1/21,7470.85,24.20000001,0,2
2007/1/21,7916.76,25.15,0,2
2007/1/21,8407.15,26.1,0,2
2007/1/21,8935.62,26.9,0,2
2007/1/21,9375.64,27.7,0,2
2007/1/21,9807.88,28.15,0,2
2007/1/21,10128.38,28.6,0,2
2007/1/21,10462.01,28.6,0,2
2007/1/21,10682.82,28.6,0,2
2007/1/21,10936.91,28.1,0,2
2007/1/21,11061.23,27.6,0,2
2007/1/21,11203.72,26.9,0,2
2007/1/21,11268.26,26.2,0,2
2007/1/21,11375.5,26.35,0,2
2007/1/21,11425.48,26.5,0,2
2007/1/21,11418.0,26.0,0,2
2007/1/21,11488.12,25.5,0,2
2007/1/21,11469.35,25.1,0,2
2007/1/21,11459.87,24.7,0,2
2007/1/21,11395.78,24.65,0,2
2007/1/21,11397.19,24.6,0,2
2007/1/21,11364.16,24.35,0,2
2007/1/21,11161.89,24.1,0,2
2007/1/21,11054.8,23.65,0,2
2007/1/21,10921.53,23.2,0,2
2007/1/21,10956.31,22.95,0,2
2007/1/21,11076.19,22.7,0,2
2007/1/21,10838.56,22.6,0,2
2007/1/21,10497.29,22.5,0,2
2007/1/21,10139.09,22.4,0,2
2007/1/21,9630.81,22.3,0,2
2007/1/21,9341.68,22.25,0,2
2007/1/21,8845.11,22.2,0,2
2007/1/21,8507.22,22.05,0,2
2007/1/22,8202.79,21.9,1,2
2007/1/22,7988.48,21.75,1,2
2007/1/22,7714.49,21.6,1,2
2007/1/22,7436.62,21.55,1,2
2007/1/22,7228.19,21.5,1,2
2007/1/22,7075.42,21.45,1,2
2007/1/22,7002.91,21.4,1,2
2007/1/22,6974.42,21.3,1,2
2007/1/22,6991.43,21.2,1,2
2007/1/22,7229.36,20.95,1,2
2007/1/22,7466.09,20.7,1,2
2007/1/22,7906.6,20.8,1,2
2007/1/22,8365.87,20.9,1,2
2007/1/22,8829.34,21.7,1,2
2007/1/22,9364.47,22.5,1,2
2007/1/22,9842.25,22.75,1,2
2007/1/22,10290.51,23.0,1,2
2007/1/22,10680.25,23.55,1,2
2007/1/22,10974.92,24.1,1,2
2007/1/22,11227.51,24.25,1,2
2007/1/22,11370.01,24.4,1,2
2007/1/22,11449.8,24.4,1,2
2007/1/22,11559.62,24.4,1,2
2007/1/22,11584.91,24.75,1,2
2007/1/22,11667.47,25.1,1,2
2007/1/22,11753.97,25.25,1,2
2007/1/22,11853.47,25.4,1,2
2007/1/22,11877.08,25.1,1,2
2007/1/22,11876.47,24.8,1,2
2007/1/22,11846.44,25.0,1,2
2007/1/22,11800.93,25.2,1,2
2007/1/22,11772.59,24.7,1,2
2007/1/22,11669.38,24.2,1,2
2007/1/22,11462.37,24.15,1,2
2007/1/22,11227.08,24.1,1,2
2007/1/22,10799.37,24.05,1,2
2007/1/22,10529.6,24.0,1,2
2007/1/22,10185.4,23.85,1,2
2007/1/22,9910.3,23.7,1,2
2007/1/22,9913.24,23.8,1,2
2007/1/22,9969.51,23.9,1,2
2007/1/22,9770.25,23.7,1,2
2007/1/22,9399.79,23.5,1,2
2007/1/22,9367.33,23.8,1,2
2007/1/22,9077.99,24.1,1,2
2007/1/22,8917.91,24.15,1,2
2007/1/22,8721.19,24.2,1,2
2007/1/22,8481.63,24.1,1,2
2007/1/23,8268.18,24.0,1,2
2007/1/23,8030.51,24.3,1,2
2007/1/23,7759.0,24.6,1,2
2007/1/23,7355.96,24.6,1,2
2007/1/23,7119.32,24.6,1,2
2007/1/23,6961.09,24.55,1,2
2007/1/23,6905.6,24.5,1,2
2007/1/23,6907.03,24.4,1,2
2007/1/23,6950.85,24.3,1,2
2007/1/23,7143.88,24.3,1,2
2007/1/23,7381.18,24.3,1,2
2007/1/23,7907.06,24.3,1,2
2007/1/23,8368.08,24.3,1,2
2007/1/23,8820.02,23.65,1,2
2007/1/23,9282.76,23.0,1,2
2007/1/23,9745.48,22.7,1,2
2007/1/23,10051.79,22.4,1,2
2007/1/23,10470.17,22.35,1,2
2007/1/23,10618.34,22.3,1,2
2007/1/23,10805.06,22.55,1,2
2007/1/23,10954.41,22.8,1,2
2007/1/23,11076.9,22.8,1,2
2007/1/23,11181.78,22.8,1,2
2007/1/23,11307.83,22.85,1,2
2007/1/23,11424.52,22.9,1,2
2007/1/23,11554.14,22.85,1,2
2007/1/23,11719.49,22.8,1,2
2007/1/23,11854.43,23.25,1,2
2007/1/23,11955.59,23.7,1,2
2007/1/23,12014.21,24.35,1,2
2007/1/23,12097.41,25.0,1,2
2007/1/23,12103.95,24.2,1,2
2007/1/23,12092.44,23.4,1,2
2007/1/23,11961.14,23.2,1,2
2007/1/23,11784.6,23.0,1,2
2007/1/23,11414.93,22.8,1,2
2007/1/23,11178.88,22.6,1,2
2007/1/23,10814.98,22.2,1,2
2007/1/23,10626.33,21.8,1,2
2007/1/23,10599.12,21.5,1,2
2007/1/23,10620.16,21.2,1,2
2007/1/23,10368.31,21.1,1,2
2007/1/23,9976.09,21.0,1,2
2007/1/23,9937.2,20.95,1,2
2007/1/23,9492.52,20.9,1,2
2007/1/23,9344.26,20.9,1,2
2007/1/23,9044.27,20.9,1,2
2007/1/23,8762.87,20.8,1,2
2007/1/24,8522.87,20.7,1,2
2007/1/24,8220.05,20.55,1,2
2007/1/24,8004.81,20.4,1,2
2007/1/24,7655.87,20.3,1,2
2007/1/24,7410.76,20.2,1,2
2007/1/24,7224.49,20.2,1,2
2007/1/24,7135.47,20.2,1,2
2007/1/24,7090.02,20.0,1,2
2007/1/24,7216.06,19.8,1,2
2007/1/24,7421.1,19.8,1,2
2007/1/24,7733.75,19.8,1,2
2007/1/24,8305.61,19.9,1,2
2007/1/24,8798.79,20.0,1,2
2007/1/24,9250.97,20.05,1,2
2007/1/24,9663.0,20.1,1,2
2007/1/24,10100.47,20.15,1,2
2007/1/24,10400.49,20.2,1,2
2007/1/24,10698.3,20.25,1,2
2007/1/24,10831.41,20.3,1,2
2007/1/24,10911.92,20.55,1,2
2007/1/24,10928.75,20.8,1,2
2007/1/24,10947.11,21.1,1,2
2007/1/24,10959.69,21.4,1,2
2007/1/24,10935.55,21.85,1,2
2007/1/24,10859.01,22.3,1,2
2007/1/24,10855.62,22.65,1,2
2007/1/24,10838.67,23.0,1,2
2007/1/24,10825.19,23.3,1,2
2007/1/24,10831.94,23.6,1,2
2007/1/24,10825.83,23.6,1,2
2007/1/24,10805.72,23.6,1,2
2007/1/24,10830.34,23.25,1,2
2007/1/24,10791.75,22.9,1,2
2007/1/24,10557.1,22.7,1,2
2007/1/24,10429.74,22.5,1,2
2007/1/24,10114.21,22.4,1,2
2007/1/24,10010.7,22.3,1,2
2007/1/24,9758.84,22.4,1,2
2007/1/24,9618.45,22.5,1,2
2007/1/24,9626.15,22.1,1,2
2007/1/24,9534.1,21.7,1,2
2007/1/24,9374.99,21.7,1,2
2007/1/24,9064.09,21.7,1,2
2007/1/24,9054.7,21.7,1,2
2007/1/24,8854.2,21.7,1,2
2007/1/24,8788.54,21.6,1,2
2007/1/24,8633.91,21.5,1,2
2007/1/24,8437.54,21.35,1,2
2007/1/25,8220.71,21.2,1,2
2007/1/25,7949.51,21.15,1,2
2007/1/25,7757.39,21.1,1,2
2007/1/25,7397.31,21.05,1,2
2007/1/25,7114.7,21.0,1,2
2007/1/25,6905.89,20.95,1,2
2007/1/25,6908.24,20.9,1,2
2007/1/25,6826.85,20.85,1,2
2007/1/25,6884.79,20.8,1,2
2007/1/25,7098.44,20.8,1,2
2007/1/25,7383.06,20.8,1,2
2007/1/25,7907.9,20.75,1,2
2007/1/25,8433.67,20.7,1,2
2007/1/25,8814.05,21.0,1,2
2007/1/25,9254.1,21.3,1,2
2007/1/25,9582.43,22.15,1,2
2007/1/25,9787.59,23.0,1,2
2007/1/25,10109.96,23.55,1,2
2007/1/25,10232.85,24.1,1,2
2007/1/25,10331.1,24.25,1,2
2007/1/25,10368.62,24.4,1,2
2007/1/25,10298.67,24.75,1,2
2007/1/25,10299.77,25.1,1,2
2007/1/25,10294.96,25.35,1,2
2007/1/25,10357.02,25.6,1,2
2007/1/25,10396.38,25.45,1,2
2007/1/25,10472.55,25.3,1,2
2007/1/25,10470.28,25.35,1,2
2007/1/25,10493.14,25.4,1,2
2007/1/25,10532.14,25.5,1,2
2007/1/25,10488.87,25.6,1,2
2007/1/25,10496.6,25.45,1,2
2007/1/25,10448.5,25.3,1,2
2007/1/25,10281.64,25.0,1,2
2007/1/25,10226.13,24.7,1,2
2007/1/25,9968.92,24.5,1,2
2007/1/25,9835.08,24.3,1,2
2007/1/25,9616.91,23.95,1,2
2007/1/25,9476.96,23.6,1,2
2007/1/25,9503.49,23.5,1,2
2007/1/25,9491.03,23.4,1,2
2007/1/25,9141.69,23.25,1,2
2007/1/25,8878.66,23.1,1,2
2007/1/25,8930.35,22.95,1,2
2007/1/25,8663.71,22.8,1,2
2007/1/25,8654.33,22.6,1,2
2007/1/25,8433.37,22.4,1,2
2007/1/25,8253.08,22.15,1,2
2007/1/26,8039.72,21.9,1,2
2007/1/26,7828.05,22.0,1,2
2007/1/26,7556.15,22.1,1,2
2007/1/26,7233.36,21.75,1,2
2007/1/26,6922.24,21.4,1,2
2007/1/26,6703.68,21.3,1,2
2007/1/26,6629.12,21.2,1,2
2007/1/26,6574.41,21.3,1,2
2007/1/26,6579.32,21.4,1,2
2007/1/26,6625.39,21.55,1,2
2007/1/26,6711.47,21.7,1,2
2007/1/26,6894.67,22.05,1,2
2007/1/26,6996.9,22.4,1,2
2007/1/26,7193.74,22.8,1,2
2007/1/26,7533.24,23.20000001,1,2
2007/1/26,7870.76,25.0,1,2
2007/1/26,8163.57,26.8,1,2
2007/1/26,8488.67,29.10000001,1,2
2007/1/26,8734.4,31.4,1,2
2007/1/26,8878.38,32.15,1,2
2007/1/26,9032.25,32.89999998,1,2
2007/1/26,9079.28,29.75,1,2
2007/1/26,9155.52,26.6,1,2
2007/1/26,9206.84,25.95,1,2
2007/1/26,9217.84,25.3,1,2
2007/1/26,9327.0,24.8,1,2
2007/1/26,9374.04,24.29999999,1,2
2007/1/26,9166.85,23.25,1,2
2007/1/26,9322.61,22.2,1,2
2007/1/26,9629.53,22.0,1,2
2007/1/26,9698.24,21.8,1,2
2007/1/26,9782.04,21.45,1,2
2007/1/26,9813.72,21.1,1,2
2007/1/26,9787.13,21.05,1,2
2007/1/26,9819.96,21.0,1,2
2007/1/26,9670.27,20.6,1,2
2007/1/26,9514.1,20.2,1,2
2007/1/26,9305.61,20.05,1,2
2007/1/26,9120.93,19.9,1,2
2007/1/26,9124.58,19.85,1,2
2007/1/26,9255.77,19.8,1,2
2007/1/26,9141.93,19.75,1,2
2007/1/26,8914.55,19.7,1,2
2007/1/26,8909.92,19.65,1,2
2007/1/26,8699.16,19.6,1,2
2007/1/26,8742.28,19.5,1,2
2007/1/26,8427.89,19.4,1,2
2007/1/26,8169.82,19.4,1,2
2007/1/27,7942.96,19.4,0,2
2007/1/27,7664.92,19.4,0,2
2007/1/27,7404.24,19.4,0,2
2007/1/27,7049.92,19.35,0,2
2007/1/27,6766.88,19.3,0,2
2007/1/27,6555.67,18.95,0,2
2007/1/27,6498.85,18.6,0,2
2007/1/27,6445.98,17.95,0,2
2007/1/27,6397.32,17.3,0,2
2007/1/27,6459.96,17.0,0,2
2007/1/27,6525.71,16.7,0,2
2007/1/27,6681.87,16.65,0,2
2007/1/27,6763.54,16.6,0,2
2007/1/27,7039.92,17.5,0,2
2007/1/27,7408.37,18.40000001,0,2
2007/1/27,7844.42,19.85,0,2
2007/1/27,8267.59,21.3,0,2
2007/1/27,8758.95,21.3,0,2
2007/1/27,8970.53,21.3,0,2
2007/1/27,9268.54,22.35,0,2
2007/1/27,9446.65,23.4,0,2
2007/1/27,9614.82,23.9,0,2
2007/1/27,9741.85,24.4,0,2
2007/1/27,9806.5,23.9,0,2
2007/1/27,9783.32,23.4,0,2
2007/1/27,9698.39,23.0,0,2
2007/1/27,9613.91,22.6,0,2
2007/1/27,9419.08,23.1,0,2
2007/1/27,9241.88,23.6,0,2
2007/1/27,9112.36,23.5,0,2
2007/1/27,8966.88,23.4,0,2
2007/1/27,8893.22,23.45,0,2
2007/1/27,8717.05,23.5,0,2
2007/1/27,8509.34,23.55,0,2
2007/1/27,8505.47,23.6,0,2
2007/1/27,8341.47,23.05,0,2
2007/1/27,8323.27,22.5,0,2
2007/1/27,8203.11,22.25,0,2
2007/1/27,8144.86,22.0,0,2
2007/1/27,8182.03,21.9,0,2
2007/1/27,8238.99,21.8,0,2
2007/1/27,8104.98,21.65,0,2
2007/1/27,7889.41,21.5,0,2
2007/1/27,7888.37,21.4,0,2
2007/1/27,7779.09,21.3,0,2
2007/1/27,7788.06,21.3,0,2
2007/1/27,7583.23,21.3,0,2
2007/1/27,7372.98,20.8,0,2
2007/1/28,7260.34,20.3,0,2
2007/1/28,7044.87,19.95,0,2
2007/1/28,6856.32,19.6,0,2
2007/1/28,6607.19,19.25,0,2
2007/1/28,6361.05,18.9,0,2
2007/1/28,6241.18,19.05,0,2
2007/1/28,6149.01,19.2,0,2
2007/1/28,6126.3,19.35,0,2
2007/1/28,6119.56,19.5,0,2
2007/1/28,6194.02,19.15,0,2
2007/1/28,6256.16,18.8,0,2
2007/1/28,6280.93,18.7,0,2
2007/1/28,6384.14,18.6,0,2
2007/1/28,6562.83,19.7,0,2
2007/1/28,6925.67,20.80000001,0,2
2007/1/28,7250.86,22.2,0,2
2007/1/28,7560.56,23.6,0,2
2007/1/28,7854.38,24.1,0,2
2007/1/28,8000.74,24.6,0,2
2007/1/28,8171.98,24.7,0,2
2007/1/28,8217.64,24.8,0,2
2007/1/28,8266.84,25.35,0,2
2007/1/28,8302.24,25.9,0,2
2007/1/28,8344.99,25.55,0,2
2007/1/28,8354.46,25.2,0,2
2007/1/28,8306.99,25.0,0,2
2007/1/28,8365.09,24.8,0,2
2007/1/28,8377.37,24.65,0,2
2007/1/28,8441.4,24.5,0,2
2007/1/28,8516.63,24.25,0,2
2007/1/28,8530.17,24.0,0,2
2007/1/28,8674.01,23.8,0,2
2007/1/28,8716.62,23.6,0,2
2007/1/28,8724.57,23.55,0,2
2007/1/28,8822.95,23.5,0,2
2007/1/28,8823.32,23.05,0,2
2007/1/28,8783.16,22.6,0,2
2007/1/28,8680.65,22.6,0,2
2007/1/28,8575.14,22.6,0,2
2007/1/28,8595.99,22.6,0,2
2007/1/28,8732.5,22.6,0,2
2007/1/28,8618.62,22.6,0,2
2007/1/28,8378.19,22.6,0,2
2007/1/28,8188.48,22.65,0,2
2007/1/28,8064.32,22.7,0,2
2007/1/28,8026.07,22.65,0,2
2007/1/28,7741.4,22.6,0,2
2007/1/28,7514.18,22.6,0,2
2007/1/29,7340.02,22.6,1,2
2007/1/29,7192.77,22.5,1,2
2007/1/29,7001.32,22.4,1,2
2007/1/29,6773.39,22.4,1,2
2007/1/29,6480.4,22.4,1,2
2007/1/29,6416.88,22.35,1,2
2007/1/29,6368.86,22.3,1,2
2007/1/29,6372.43,22.35,1,2
2007/1/29,6422.68,22.4,1,2
2007/1/29,6651.46,22.3,1,2
2007/1/29,6940.98,22.2,1,2
2007/1/29,7399.25,22.2,1,2
2007/1/29,7848.02,22.2,1,2
2007/1/29,8287.77,22.75,1,2
2007/1/29,8729.59,23.30000001,1,2
2007/1/29,9177.64,24.2,1,2
2007/1/29,9563.93,25.1,1,2
2007/1/29,9909.97,25.8,1,2
2007/1/29,10094.75,26.5,1,2
2007/1/29,10277.8,26.3,1,2
2007/1/29,10360.41,26.1,1,2
2007/1/29,10371.34,26.15,1,2
2007/1/29,10474.64,26.2,1,2
2007/1/29,10522.13,26.2,1,2
2007/1/29,10511.58,26.2,1,2
2007/1/29,10587.7,26.25,1,2
2007/1/29,10664.87,26.3,1,2
2007/1/29,10763.42,26.1,1,2
2007/1/29,10791.57,25.9,1,2
